,Unnamed: 0,id,date,text,place,screen_name
58,58,1661193825719558145,2023-05-24 02:14:06,"Masih belum solidnya kadar loyalitas dukungan pada ketiga calon presiden rujukan publik: Anies Baswedan, Ganjar Pra… https://t.co/9RBgQdNaW7","Palmerah, Jakarta",hariankompas
59,59,1661193823668830208,2023-05-24 02:14:05,Orang Kalbar pasti pilih Ganjar Pranowo #Kalbar #GanjarPranowo #GanjarCapres https://t.co/xSo54hrBdK,"Kalimantan Barat, Indonesia",WaluyoGangsar
60,60,1661193813925453824,2023-05-24 02:14:03,"RT @Subur0204: Karena di SURVEY Anis selalu yg paling buncit tapi dia juga yang paling sering diserang, maka akan saya uji untuk membuat po…",,UnpetitG
61,61,1661193792328970247,2023-05-24 02:13:58,"RT @Anak__Ogi: Buka Pekan Paralympic Pelajar Daerah, Ini Pesan Ganjar.
#GanjarMenangTotal

SURAKARTA - Gubernur Jawa Tengah Ganjar Pranowo…","Makassar, Indonesia",ak134r_
62,62,1661193773370728448,2023-05-24 02:13:53,Orang Kalbar pasti pilih Ganjar Pranowo #Kalbar #GanjarPranowo #GanjarCapres https://t.co/CjwTNOp7Al,,mentariapr25
63,63,1661193744845090820,2023-05-24 02:13:46,"Masih belum solidnya kadar loyalitas dukungan pada ketiga calon presiden rujukan publik: Anies Baswedan, Ganjar Pra… https://t.co/rSAu1QzSTX","Palmerah, Jakarta",KompasData
64,64,1661193671121985541,2023-05-24 02:13:29,"elektabilitas Ganjar Pranowo mencapai 29,3 persen. #SemuaDukungPrabowo #IkutPakde #SayaSetyoko",,ratih_ploey
65,65,1661193629069901825,2023-05-24 02:13:19,"RT @FirzaHusain: Keren &amp; bkn kaleng2 hasil modus, Pemprov Jateng raih Opini WTP 12x berturut2.
Sy ingin sampaikan terimakasih pada komitmen…","Makassar, Indonesia",ak134r_
66,66,1661193588812939265,2023-05-24 02:13:09,RT @cintalove_4ever: Ganjar Pranowo resmi membuka Pekan Paralimpik (Pekan Olah raga Disabilitas) Pelajar Daerah dan meluncurkan maskot Peka…,"Makassar, Indonesia",ak134r_
67,67,1661193509855199232,2023-05-24 02:12:50,"RT @Wadas_Melawan: GANJAR TIDAK DATANG SAAT DIPANGGIL KOMNAS HAM ATAS DUGAAN PELANGGARAN HAM DALAM KASUS WADAS

Indikasi pelanggaran Hak As…",,annaaammmm789
68,68,1661193458768564225,2023-05-24 02:12:38,"Strategi Relawan Perkuat Solidaritas Dukung Untuk Ganjar Pranowo di Kabupaten Bantul.
#GanjarCapres https://t.co/M9HkGdyJRf",,DwiPurw32066523
69,69,1661193457548034048,2023-05-24 02:12:38,"RT @tempodotco: Kurang Bukti, Relawan Ganjar Pranowo Gagal Polisikan Anies Baswedan soal Pembangunan Jalan Era Jokowi #TempoNasional https:…",Jakarta,TalagaHati
70,70,1661193456923049984,2023-05-24 02:12:38,"RT @Wadas_Melawan: GANJAR TIDAK DATANG SAAT DIPANGGIL KOMNAS HAM ATAS DUGAAN PELANGGARAN HAM DALAM KASUS WADAS

Indikasi pelanggaran Hak As…",,mariyaane
71,71,1661193376488894467,2023-05-24 02:12:19,RT @ruhutsitompul: Memalukan eh masih berani Ngebacot dan Nynyir memfitnah Mas Ganjar Pranowo Calon Presiden PDI Perjuangan dan R a k y a t…,,AAnderwan
72,72,1661193361657856000,2023-05-24 02:12:15,"RT @Wadas_Melawan: GANJAR TIDAK DATANG SAAT DIPANGGIL KOMNAS HAM ATAS DUGAAN PELANGGARAN HAM DALAM KASUS WADAS

Indikasi pelanggaran Hak As…",,R7ser
73,73,1661193352585580546,2023-05-24 02:12:13,"RT @YRadianto: Demi kesehatan jasmani dan rohani, mending niru Ganjar Pranowo aja!!

#GanjarMenangTotal https://t.co/g8N89Kc5wK",,Fanny46a
74,74,1661193340707299328,2023-05-24 02:12:10,"RT @sahabatganjar: Inilah momentum buat kita untuk mensolidkan tekad, tujuan dan kekuatan untuk bersatu !! one for all, all for one. Ganjar…", TNBD Sumatra Indoneaia,polt4kj4b4l23_
75,75,1661193301196931072,2023-05-24 02:12:01,"RT @FirzaHusainID: Jangan sampai rakyat salah pilih, makanya ayo kita pastikan bersama pa Uban Ganjar Pranowo 👍👍🙏
#GanjarMenangTotal https:…",,Fanny46a
76,76,1661193279382372353,2023-05-24 02:11:55,"RT @iyoet__1075: Drun.....loh mo tanya prestasi Ganjar Pranowo ???

Tonton nee.....biar loh pade melek !!! 👇👇👇 https://t.co/CO7hOG8szT",,SahabatCel
77,77,1661193263116873728,2023-05-24 02:11:52,"RT @Wadas_Melawan: GANJAR TIDAK DATANG SAAT DIPANGGIL KOMNAS HAM ATAS DUGAAN PELANGGARAN HAM DALAM KASUS WADAS

Indikasi pelanggaran Hak As…",,GunadiMaura
78,78,1661193168170393600,2023-05-24 02:11:29,Ganjar Pranowo kembali naik usai turun #SemuaDukungPrabowo #IkutPakde #SayaSetyoko,,ratih_ploey
79,79,1661193143679864834,2023-05-24 02:11:23,"RT @LaingenLisa: “Ini dengan BPIP kita bekerjasama untuk melakukan satu, edukasi kepada masyarakat, kepada para pelajar, bagaimana membumik…",,P3WeeIce
80,80,1661193091553067008,2023-05-24 02:11:11,"RT @tempodotco: Kurang Bukti, Relawan Ganjar Pranowo Gagal Polisikan Anies Baswedan soal Pembangunan Jalan Era Jokowi #TempoNasional https:…",,Camelaila1
81,81,1661193068408885248,2023-05-24 02:11:05,"RT @Wadas_Melawan: GANJAR TIDAK DATANG SAAT DIPANGGIL KOMNAS HAM ATAS DUGAAN PELANGGARAN HAM DALAM KASUS WADAS

Indikasi pelanggaran Hak As…",,Culunsejati1
82,82,1661192934337974273,2023-05-24 02:10:33,"Kuatkan tekad Satukan tujuan untuk Ganjar Pranowo 2024

#GanjarCapres https://t.co/Z2Lg0ZbF5g","Jambi, Indonesia",InaClaluCendili
83,83,1661192912561123328,2023-05-24 02:10:28,RT @AurelNovelia: Pemprov Jawa Tengah di bawah kepemimpinan Ganjar Pranowo kembali meraih opini Wajar Tanpa Pengecualian (WTP) dari Badan P…,,FaGtng
84,84,1661192910765948929,2023-05-24 02:10:28,dampak deklarasi dukungan Ganjar Pranowo #SemuaDukungPrabowo #IkutPakde #SayaSetyoko,,ratih_ploey
85,85,1661192906747830273,2023-05-24 02:10:27,"RT @TrioKwek212Kwek: @Cendana_20 Warga Pekalongan didatangi oleh polisi, setelah mengkritik Ganjar Pranowo
#KPUCurangNKRIMusnah 
#KPUCurang…",,Jatayu_45
86,86,1661192901614010370,2023-05-24 02:10:25,"Ganjar Pranowo saat berada di Kota Manado, Kamis 18 Mei 2023. #SemuaDukungPrabowo #IkutPakde #SayaSetyoko",,ratih_ploey
87,87,1661192771414413312,2023-05-24 02:09:54,Pemprov Jawa Tengah di bawah kepemimpinan Ganjar Pranowo kembali meraih opini Wajar Tanpa Pengecualian (WTP) dari B… https://t.co/jZ63lG7xVw,,AurelNovelia
88,88,1661192737562202112,2023-05-24 02:09:46,Masyarakat satukan tujuan untuk Ganjar Pranowo 2024 https://t.co/zeQ2n7hMro,,sapi05490638
89,89,1661192679513026560,2023-05-24 02:09:32,"RT @RomitsuT: Relawan GP ( Ganjar Pranowo ) center. 
Kenapa bukan pemerintah atau pendukung JKW yg lapor? Kenapa justru Relawan Ganjar Pran…",,TerongU72356816
90,90,1661192667814871041,2023-05-24 02:09:30,@muhruf Catatan Kritis untuk Ganjar Pranowo https://t.co/xQhY9Npql9,"Bukit Residence, Indonesia",Arifnaleraja
91,91,1661192617319882754,2023-05-24 02:09:18,"RT @Kanjeng2022: LUAR BIASA..!!!
Pemprov Jateng Pertahankan Opini WTP 12 Kali Berturut turut.

Ganjar Pranowo: Pekerjaan Kita Harus Luar Bi…",,JoncyJonacta
92,92,1661192544871657473,2023-05-24 02:09:00,"RT @YRadianto: 12 kali berturut-turut, yang juga berarti selama Ganjar Pranowo menjabat sebagai Gubernur, Jawa Tengah selalu memperoleh opi…",,JoncyJonacta
93,93,1661192431428050945,2023-05-24 02:08:33,Catatan kritis untuk Ganjar Pranowo. https://t.co/xQhY9Npql9,"Bukit Residence, Indonesia",Arifnaleraja
94,94,1661192428899151872,2023-05-24 02:08:33,Hasil sejumlah survei menunjukkan elektabilitas Anies Baswedan masih rendah di bawah Ganjar Pranowo dan Prabowo Sub… https://t.co/T3KDOwjB8n,,jarudin59
95,95,1661192355440132096,2023-05-24 02:08:15,"RT @Wadas_Melawan: Repost @lhkp_ppmuh 
Pada kenyataannya pemerintah pusat dan pemerintah jateng di bawah kepemimpinan Ganjar Pranowo sampai…",Bumi belahan timur_jln.arafura,Adra_silent
96,96,1661192231112540160,2023-05-24 02:07:46,"RT @DoankWarto: Ganjar Pranowo suka lari pagi itu BENAR.

Kalau Anies suka LARI DARI JANJI itu amat sangat benar sekali.
 https://t.co/nRQx…","Muara Bungo, Indonesia",Hendrijon076
97,97,1661192189765128192,2023-05-24 02:07:36,"RT @OposisiCerdas: Heboh Isu Hasil Survei Jokowi dan Ganjar Pranowo Diduga Dimanipulasi, Refly Harun: dengan Membayar https://t.co/or76P17n…",,79_biru
98,98,1661192168650981387,2023-05-24 02:07:31,@ganjarpranowo Pa ganjar pranowo...masa depan indonesia lawan tangguh wan anis imigran,,AdeSury47801562
99,99,1661192061490716672,2023-05-24 02:07:05,RT @Boyzneboyzone: @super_mijo @ganjarpranowo Ganjar Pranowo Presiden 2024 #GanjarMenangTotal,Lubang Sewu WDLT,super_mijo
0,0,1661749236973838343,2023-05-25 15:01:06,"RT @Miduk17: Makin hari makin TINGGI elektabilitas Ganjar Pranowo, kini sudah menyentuh angka 40%

Padahal, HOAX dan FITNAH makin deras men…",Indonesia,bangbob19
1,1,1661749233387724801,2023-05-25 15:01:05,RT @infoterbaruplg: Ganjar Pranowo menggelontorkan sejumlah bantuan sektoral untuk Pemerintah Kabupaten Banjarnegara di tingkat desa dan ke…,Surabaya,yonifree
2,2,1661749232913760258,2023-05-25 15:01:05,"Ganjar Pranowo mencintai dan dicintai rakyatnya 

#GanjarCapres https://t.co/2KEY4TJ75J","Gorontalo, Indonesia",recky_sumilang
3,3,1661749196280713216,2023-05-25 15:00:56,"Ganjar pranowo mendukung reformasi digital untuk memajukan bangsa
#GanjarCapres https://t.co/iydOe5rMlf",In *someone* heart,malvintandy2
4,4,1661749160322928641,2023-05-25 15:00:48,"RT @tawajkt: Permintaan Arhan utk kemaslahatan org banyak, bukan utk Kepentingan Pribadi.

Bukan Tiket Coldplay, Pratama Arhan Minta Ganjar…","Dihati,pikiran dan perbuatanmu",ibrahimsetiaji
5,5,1661749146368495622,2023-05-25 15:00:44,"Adab Bakal Capres sekaligus Gubernur Jawa Tengah Ganjar Pranowo terciduk kamera. 

Ganjar Pranowo tidak mengizinkan… https://t.co/JJQP7fJbMv","Bandung, Indonesia",RasSaaaaa
6,6,1661748970782351366,2023-05-25 15:00:03,"Ganjar Pranowo apresiasi pustakawan 

#GanjarCapres https://t.co/g0EnqwKGA3","Gorontalo, Indonesia",recky_sumilang
7,7,1661748891589672961,2023-05-25 14:59:44,"RT @tawajkt: Permintaan Arhan utk kemaslahatan org banyak, bukan utk Kepentingan Pribadi.

Bukan Tiket Coldplay, Pratama Arhan Minta Ganjar…","Burbank, CA",ojek_ngalong
8,8,1661748882743889922,2023-05-25 14:59:42,"Gubernur Jawa Tengah, Ganjar Pranowo sempat berbicara empat mata dengan Wali Kota Solo, Gibran Rakabuming Raka.

Sa… https://t.co/2r2pl0VsRv",+62,ayydafryanti
9,9,1661748854973415427,2023-05-25 14:59:35,Silaturahmi ke rumah dinas bpk Ganjar Pranowo bersama kepala desa dari berbagai wilayah se - kab Nganjuk. Insya All… https://t.co/3XTNwVCwl2,"Nganjuk, Indonesia",NatAzizah
10,10,1661748675641737216,2023-05-25 14:58:52,"Ganjar Pranowo mendukung reformasi digital untuk memajukan bangsa 

#GanjarCapres https://t.co/cfMxmw2T7t","Gorontalo, Indonesia",recky_sumilang
11,11,1661748631454752770,2023-05-25 14:58:42,"RT @tifsembiring: Hasil akhir polling twitter:

1. Ganjar Pranowo 9%
2. Prabowo Subianto 8%
3. Anies Baswedan 82%
4. Airlangga Hartarto 1%…",,maydivaca
12,12,1661748604405702661,2023-05-25 14:58:35,"RT @tifsembiring: Hasil akhir polling twitter:

1. Ganjar Pranowo 9%
2. Prabowo Subianto 8%
3. Anies Baswedan 82%
4. Airlangga Hartarto 1%…",,AisahShifa
13,13,1661748600689528841,2023-05-25 14:58:34,RT @serakyut: Keberhasilan Timnas Indonesia mendapatkan Medali Emas pada Ajang Sea Games 2023 tentu tak lepas dari cakapnya kepemimpinan Pa…,,Ily_airaa
14,14,1661748600320442369,2023-05-25 14:58:34,"RT @Jelli_cent: Ada ibu yg hebat Di balik sukses anak2nya 🤗
Bener ya #sahabatganjar 😉

Pak #GanjarPranowo  yg mendengarkan, mengaku terharu…",Surabaya,yonifree
15,15,1661748597610917895,2023-05-25 14:58:34,"Usai Viral, Ganjar Pranowo langsung mengecek dan mengerahkan tim untuk membenarkan ruas jalan Batang yang rusak.… https://t.co/Hfo5YKRXrU","Yogyakarta, Indonesia",sahabatganjarid
16,16,1661748493193723906,2023-05-25 14:58:09,"RT @Malika6027: COMPARE (Perbandingan) REKAM JEJAK CAPRES Dalam Diplomasi Internasional
ANIES BASWEDAN : pak Anies mampu ubah kebijakan dun…",,WakibIsmiati
17,17,1661748365963714560,2023-05-25 14:57:38,RT @Sherin_Tiara: Pak @ganjarpranowo bertemu dgn Mas Wali Gibran dlm rangka Opening Ceremony Paperda 2023 dimana Pak Ganjar jg mengakui ada…,,tatatheawae
